Transaction ID,Transaction Date,Price,Quantity,Revenue,Product,Customer ID
T100000862,2013-03-01,$224.7,10,$2247,Lomina,A112321
T100000863,2013-03-01,$426.93,19,$8111.67,Lomina,A149221
T100000864,2013-03-01,$471.87,21,$9909.27,Lomina,A198121
T100000865,2013-03-01,$202.23,9,$1820.07,Lomina,A199921
T100000866,2013-03-01,$224.7,10,$2247,Lomina,A160821
T100000867,2013-03-01,$224.7,10,$2247,Lomina,A163621
T100000868,2013-03-01,$202.23,9,$1820.07,Lomina,A121521
T100000869,2013-03-01,$247.17,11,$2718.87,Lomina,A113321
T100000870,2013-03-01,$381.99,17,$6493.83,Lomina,A188621
T100000871,2013-03-01,$202.23,9,$1820.07,Lomina,A138521
T100000872,2013-03-01,$269.64,12,$3235.68,Lomina,A141121
T100000873,2013-03-01,$269.64,12,$3235.68,Lomina,A130221
T100000874,2013-03-01,$224.7,10,$2247,Lomina,A187221
T100000875,2013-03-01,$247.17,11,$2718.87,Lomina,A190121
T100000876,2013-03-01,$876.33,39,$34176.87,Lomina,A117821
T100000877,2013-03-01,$404.46,18,$7280.28,Lomina,A138321
T100000878,2013-03-01,$404.46,18,$7280.28,Lomina,A103221
T100000879,2013-03-01,$1072.14,6,$6432.84,Lomina,A181421
T100000880,2013-03-01,$741.51,33,$24469.83,Lomina,A197221
T100000881,2013-03-01,$539.28,24,$12942.72,Lomina,A100321
T100000882,2013-03-01,$741.51,33,$24469.83,Lomina,A117021
T100000883,2013-03-01,$1078.56,48,$51770.88,Lomina,A181421
T100000884,2013-03-01,$1303.26,58,$75589.08,Lomina,A157121
T100000885,2013-03-01,$4112.01,183,$752497.83,Lomina,A123521
T100000886,2013-03-01,$1813.65,30,$54409.5,Wedicare,A157121
T100000887,2013-03-01,$2962.83,49,$145178.67,Wedicare,A100021
T100000888,2013-03-01,$4217.94,72,$303691.68,Wedicare,A199921
T100000889,2013-03-01,$1995.55,33,$65853.15,Wedicare,A197721
T100000890,2013-03-01,$6268.06,107,$670682.42,Wedicare,A176121
T100000891,2013-03-01,$3446.47,57,$196448.79,Wedicare,A197521
T100000892,2013-03-01,$12244.01,209,$2558998.09,Wedicare,A140821
T100000893,2013-03-01,$6106.49,101,$616755.49,Wedicare,A141121
T100000894,2013-03-01,$1699.16,29,$49275.64,Wedicare,A164421
T100000895,2013-03-01,$4101.31,70,$287091.7,Wedicare,A123521
T100000896,2013-03-01,$533.93,10,$5339.3,Wedicare,A198621
T100000897,2013-03-01,$640.93,12,$7691.16,Wedicare,A199921
T100000898,2013-03-01,$1281.86,24,$30764.64,Wedicare,A176121
T100000899,2013-03-01,$640.93,12,$7691.16,Wedicare,A113321
T100000900,2013-03-01,$694.43,13,$9027.59,Wedicare,A197521
T100000901,2013-03-01,$640.93,12,$7691.16,Wedicare,A132821
T100000902,2013-03-01,$253.59,8,$2028.72,Wedicare,A112321
T100000903,2013-03-01,$379.85,12,$4558.2,Wedicare,A123421
T100000904,2013-03-01,$601.34,19,$11425.46,Wedicare,A130221
T100000905,2013-03-01,$694.43,13,$9027.59,Wedicare,A113521
T100000906,2013-03-01,$1335.36,25,$33384,Wedicare,A157121
T100000907,2013-03-01,$898.8,21,$18874.8,Wedicare,A120221
T100000908,2013-03-01,$601.34,19,$11425.46,Wedicare,A199921
T100000909,2013-03-01,$883.82,19,$16792.58,Tridesta,A136821
T100000910,2013-03-01,$790.73,17,$13442.41,Tridesta,A129421
T100000911,2013-03-01,$1209.1,26,$31436.6,Tridesta,A113321
T100000912,2013-03-01,$790.73,17,$13442.41,Tridesta,A188621
T100000913,2013-03-01,$5068.59,109,$552476.31,Tridesta,A197521
T100000914,2013-03-01,$2417.13,52,$125690.76,Tridesta,A180821
T100000915,2013-03-01,$1162.02,25,$29050.5,Tridesta,A138521
T100000916,2013-03-01,$929.83,20,$18596.6,Tridesta,A130221
T100000917,2013-03-01,$929.83,20,$18596.6,Tridesta,A165821
T100000918,2013-03-01,$929.83,20,$18596.6,Tridesta,A196021
T100000919,2013-03-01,$1766.57,38,$67129.66,Tridesta,A119121
T100000920,2013-03-01,$2278.03,49,$111623.47,Tridesta,A105321
T100000921,2013-03-01,$3394.04,73,$247764.92,Tridesta,A113521
T100000922,2013-03-01,$883.82,19,$16792.58,Tridesta,A198621
T100000923,2013-03-01,$2464.21,53,$130603.13,Tridesta,A104921
T100000924,2013-03-01,$2091.85,45,$94133.25,Tridesta,A141121
T100000925,2013-03-01,$17759.86,382,$6784266.52,Tridesta,A157121
T100000926,2013-03-01,$854.93,1,$854.93,Samtan,A129421
T100000927,2013-03-01,$854.93,1,$854.93,Samtan,A176121
T100000928,2013-03-01,$854.93,1,$854.93,Samtan,A111921
T100000929,2013-03-01,$854.93,1,$854.93,Samtan,A113521
T100000930,2013-03-01,$1709.86,2,$3419.72,Samtan,A199921
T100000931,2013-03-01,$1709.86,2,$3419.72,Samtan,A130021
T100000932,2013-03-01,$4274.65,5,$21373.25,Samtan,A197521
T100000933,2013-04-01,$530.72,26,$13798.72,Lomina,A103521
T100000934,2013-04-01,$2611.87,128,$334319.36,Lomina,A132821
T100000935,2013-04-01,$714.76,4,$2859.04,Lomina,A138521
T100000936,2013-04-01,$893.45,5,$4467.25,Lomina,A181421
T100000937,2013-04-01,$494.34,22,$10875.48,Lomina,A149221
T100000938,2013-04-01,$404.46,18,$7280.28,Lomina,A107521
T100000939,2013-04-01,$426.93,19,$8111.67,Lomina,A157121
T100000940,2013-04-01,$202.23,9,$1820.07,Lomina,A160821
T100000941,2013-04-01,$269.64,12,$3235.68,Lomina,A138321
T100000942,2013-04-01,$269.64,12,$3235.68,Lomina,A197721
T100000943,2013-04-01,$247.17,11,$2718.87,Lomina,A179321
T100000944,2013-04-01,$179.76,8,$1438.08,Lomina,A100321
T100000945,2013-04-01,$269.64,12,$3235.68,Lomina,A138521
T100000946,2013-04-01,$449.4,20,$8988,Lomina,A141121
T100000947,2013-04-01,$247.17,11,$2718.87,Lomina,A130221
T100000948,2013-04-01,$202.23,9,$1820.07,Lomina,A123521
T100000949,2013-04-01,$269.64,12,$3235.68,Lomina,A132821
T100000950,2013-04-01,$269.64,12,$3235.68,Lomina,A181421
T100000951,2013-04-01,$269.64,12,$3235.68,Lomina,A131421
T100000952,2013-04-01,$404.46,18,$7280.28,Lomina,A112321
T100000953,2013-04-01,$471.87,21,$9909.27,Lomina,A123921
T100000954,2013-04-01,$988.68,44,$43501.92,Lomina,A117021
T100000955,2013-04-01,$629.16,28,$17616.48,Lomina,A117821
T100000956,2013-04-01,$763.98,34,$25975.32,Lomina,A120121
T100000957,2013-04-01,$898.8,40,$35952,Lomina,A121521
T100000958,2013-04-01,$1874.64,31,$58113.84,Wedicare,A157121
T100000959,2013-04-01,$3869.12,64,$247623.68,Wedicare,A199921
T100000960,2013-04-01,$5381.03,89,$478911.67,Wedicare,A130021
T100000961,2013-04-01,$302.81,5,$1514.05,Wedicare,A141121
T100000962,2013-04-01,$3869.12,64,$247623.68,Wedicare,A164421
T100000963,2013-04-01,$533.93,10,$5339.3,Wedicare,A198621
T100000964,2013-04-01,$640.93,12,$7691.16,Wedicare,A120221
T100000965,2013-04-01,$426.93,8,$3415.44,Wedicare,A113321
T100000966,2013-04-01,$533.93,10,$5339.3,Wedicare,A132821
T100000967,2013-04-01,$253.59,8,$2028.72,Wedicare,A123421
T100000968,2013-04-01,$284.62,9,$2561.58,Wedicare,A199921
T100000969,2013-04-01,$284.62,9,$2561.58,Wedicare,A132021
T100000970,2013-04-01,$284.62,9,$2561.58,Wedicare,A123521
T100000971,2013-04-01,$4499.35,76,$341950.6,Wedicare,A197521
T100000972,2013-04-01,$13257.3,221,$2929863.3,Wedicare,A123521
T100000973,2013-04-01,$1174.86,22,$25846.92,Wedicare,A197521
T100000974,2013-04-01,$759.7,24,$18232.8,Wedicare,A197221
T100000975,2013-04-01,$836.74,18,$15061.32,Tridesta,A199921
T100000976,2013-04-01,$2232.02,48,$107136.96,Tridesta,A138321
T100000977,2013-04-01,$1068.93,23,$24585.39,Tridesta,A129421
T100000978,2013-04-01,$5578.98,120,$669477.6,Tridesta,A173121
T100000979,2013-04-01,$3487.13,75,$261534.75,Tridesta,A197521
T100000980,2013-04-01,$2184.94,47,$102692.18,Tridesta,A180821
T100000981,2013-04-01,$3300.95,71,$234367.45,Tridesta,A117021
T100000982,2013-04-01,$1116.01,24,$26784.24,Tridesta,A165821
T100000983,2013-04-01,$1162.02,25,$29050.5,Tridesta,A196021
T100000984,2013-04-01,$2417.13,52,$125690.76,Tridesta,A119121
T100000985,2013-04-01,$2371.12,51,$120927.12,Tridesta,A139021
T100000986,2013-04-01,$2138.93,46,$98390.78,Tridesta,A110721
T100000987,2013-04-01,$2975.67,64,$190442.88,Tridesta,A157121
T100000988,2013-04-01,$1905.67,41,$78132.47,Tridesta,A188621
T100000989,2013-04-01,$1580.39,34,$53733.26,Tridesta,A141121
T100000990,2013-04-01,$5811.17,125,$726396.25,Tridesta,A104921
T100000991,2013-04-01,$854.93,1,$854.93,Samtan,A199921
T100000992,2013-04-01,$854.93,1,$854.93,Samtan,A189621
T100000993,2013-04-01,$854.93,1,$854.93,Samtan,A129421
T100000994,2013-04-01,$1709.86,2,$3419.72,Samtan,A199821
T100000995,2013-04-01,$854.93,1,$854.93,Samtan,A113521
T100000996,2013-04-01,$854.93,1,$854.93,Samtan,A158621
T100000997,2013-04-01,$2564.79,3,$7694.37,Samtan,A130021
T100000998,2013-04-01,$5984.51,7,$41891.57,Samtan,A197521
T100000999,2013-05-01,$530.72,26,$13798.72,Lomina,A174821
T100001000,2013-05-01,$1305.4,64,$83545.6,Lomina,A173121
T100001001,2013-05-01,$775.75,38,$29478.5,Lomina,A199821
T100001002,2013-05-01,$357.38,2,$714.76,Lomina,A163621
T100001003,2013-05-01,$714.76,4,$2859.04,Lomina,A138521
T100001004,2013-05-01,$224.7,10,$2247,Lomina,A164921
T100001005,2013-05-01,$561.75,25,$14043.75,Lomina,A149221
T100001006,2013-05-01,$381.99,17,$6493.83,Lomina,A107521
T100001007,2013-05-01,$269.64,12,$3235.68,Lomina,A100021
T100001008,2013-05-01,$224.7,10,$2247,Lomina,A199921
T100001009,2013-05-01,$292.11,13,$3797.43,Lomina,A123921
T100001010,2013-05-01,$202.23,9,$1820.07,Lomina,A160821
T100001011,2013-05-01,$247.17,11,$2718.87,Lomina,A113321
T100001012,2013-05-01,$179.76,8,$1438.08,Lomina,A179321
T100001013,2013-05-01,$224.7,10,$2247,Lomina,A100321
T100001014,2013-05-01,$269.64,12,$3235.68,Lomina,A122321
T100001015,2013-05-01,$269.64,12,$3235.68,Lomina,A138521
T100001016,2013-05-01,$449.4,20,$8988,Lomina,A141121
T100001017,2013-05-01,$202.23,9,$1820.07,Lomina,A130221
T100001018,2013-05-01,$292.11,13,$3797.43,Lomina,A187221
T100001019,2013-05-01,$632.37,31,$19603.47,Lomina,A184221
T100001020,2013-05-01,$516.81,23,$11886.63,Lomina,A117821
T100001021,2013-05-01,$1078.56,48,$51770.88,Lomina,A198121
T100001022,2013-05-01,$404.46,18,$7280.28,Lomina,A138321
T100001023,2013-05-01,$539.28,24,$12942.72,Lomina,A121521
T100001024,2013-05-01,$988.68,44,$43501.92,Lomina,A157121
T100001025,2013-05-01,$1754.8,86,$150912.8,Lomina,A119021
T100001026,2013-05-01,$921.27,41,$37772.07,Lomina,A181421
T100001027,2013-05-01,$1303.26,58,$75589.08,Lomina,A120121
T100001028,2013-05-01,$1813.65,30,$54409.5,Wedicare,A157121
T100001029,2013-05-01,$4413.75,73,$322203.75,Wedicare,A100021
T100001030,2013-05-01,$2237.37,37,$82782.69,Wedicare,A197721
T100001031,2013-05-01,$533.93,10,$5339.3,Wedicare,A198621
T100001032,2013-05-01,$1014.36,19,$19272.84,Wedicare,A176121
T100001033,2013-05-01,$694.43,13,$9027.59,Wedicare,A113321
T100001034,2013-05-01,$694.43,13,$9027.59,Wedicare,A197521
T100001035,2013-05-01,$694.43,13,$9027.59,Wedicare,A132821
T100001036,2013-05-01,$342.4,8,$2739.2,Wedicare,A157121
T100001037,2013-05-01,$470.8,11,$5178.8,Wedicare,A120221
T100001038,2013-05-01,$253.59,8,$2028.72,Wedicare,A123421
T100001039,2013-05-01,$348.82,11,$3837.02,Wedicare,A199921
T100001040,2013-05-01,$316.72,10,$3167.2,Wedicare,A132021
T100001041,2013-05-01,$696.57,22,$15324.54,Wedicare,A130221
T100001042,2013-05-01,$3869.12,64,$247623.68,Wedicare,A197521
T100001043,2013-05-01,$18451.08,310,$5719834.8,Wedicare,A123521
T100001044,2013-05-01,$665.54,21,$13976.34,Wedicare,A197221
T100001045,2013-05-01,$507.18,16,$8114.88,Wedicare,A123521
T100001046,2013-05-01,$1014.36,19,$19272.84,Wedicare,A113521
T100001047,2013-05-01,$3300.95,71,$234367.45,Tridesta,A155621
T100001048,2013-05-01,$1998.76,43,$85946.68,Tridesta,A161421
T100001049,2013-05-01,$1952.75,42,$82015.5,Tridesta,A180821
T100001050,2013-05-01,$975.84,21,$20492.64,Tridesta,A140821
T100001051,2013-05-01,$929.83,20,$18596.6,Tridesta,A141121
T100001052,2013-05-01,$790.73,17,$13442.41,Tridesta,A196021
T100001053,2013-05-01,$1998.76,43,$85946.68,Tridesta,A119121
T100001054,2013-05-01,$2464.21,53,$130603.13,Tridesta,A131421
T100001055,2013-05-01,$3626.23,78,$282845.94,Tridesta,A113521
T100001056,2013-05-01,$5718.08,123,$703323.84,Tridesta,A139021
T100001057,2013-05-01,$2975.67,64,$190442.88,Tridesta,A104921
T100001058,2013-05-01,$1580.39,34,$53733.26,Tridesta,A199921
T100001059,2013-05-01,$3533.14,76,$268518.64,Tridesta,A129421
T100001060,2013-05-01,$1766.57,38,$67129.66,Tridesta,A188621
T100001061,2013-05-01,$4649.15,100,$464915,Tridesta,A117021
T100001062,2013-05-01,$23943.39,515,$12330845.85,Tridesta,A157121
T100001063,2013-05-01,$4044.6,87,$351880.2,Tridesta,A136821
T100001064,2013-05-01,$854.93,1,$854.93,Samtan,A198121
T100001065,2013-05-01,$854.93,1,$854.93,Samtan,A129421
T100001066,2013-05-01,$854.93,1,$854.93,Samtan,A176121
T100001067,2013-05-01,$854.93,1,$854.93,Samtan,A157521
T100001068,2013-05-01,$854.93,1,$854.93,Samtan,A113521
T100001069,2013-05-01,$1709.86,2,$3419.72,Samtan,A130021
T100001070,2013-05-01,$9404.23,11,$103446.53,Samtan,A197521
T100001071,2013-06-01,$536.07,3,$1608.21,Lomina,A141121
T100001072,2013-06-01,$224.7,10,$2247,Lomina,A164921
T100001073,2013-06-01,$179.76,8,$1438.08,Lomina,A112321
T100001074,2013-06-01,$539.28,24,$12942.72,Lomina,A149221
T100001075,2013-06-01,$269.64,12,$3235.68,Lomina,A198121
T100001076,2013-06-01,$471.87,21,$9909.27,Lomina,A103521
T100001077,2013-06-01,$202.23,9,$1820.07,Lomina,A155621
T100001078,2013-06-01,$269.64,12,$3235.68,Lomina,A160821
T100001079,2013-06-01,$224.7,10,$2247,Lomina,A147921
T100001080,2013-06-01,$247.17,11,$2718.87,Lomina,A179321
T100001081,2013-06-01,$202.23,9,$1820.07,Lomina,A173121
T100001082,2013-06-01,$561.75,25,$14043.75,Lomina,A188621
T100001083,2013-06-01,$224.7,10,$2247,Lomina,A138521
T100001084,2013-06-01,$202.23,9,$1820.07,Lomina,A186921
T100001085,2013-06-01,$224.7,10,$2247,Lomina,A141121
T100001086,2013-06-01,$202.23,9,$1820.07,Lomina,A132821
T100001087,2013-06-01,$292.11,13,$3797.43,Lomina,A181421
T100001088,2013-06-01,$530.72,26,$13798.72,Lomina,A103221
T100001089,2013-06-01,$530.72,26,$13798.72,Lomina,A199121
T100001090,2013-06-01,$247.17,11,$2718.87,Lomina,A119121
T100001091,2013-06-01,$584.22,26,$15189.72,Lomina,A117821
T100001092,2013-06-01,$449.4,20,$8988,Lomina,A157121
T100001093,2013-06-01,$943.74,42,$39637.08,Lomina,A121521
T100001094,2013-06-01,$494.34,22,$10875.48,Lomina,A130221
T100001095,2013-06-01,$2116.46,35,$74076.1,Wedicare,A157121
T100001096,2013-06-01,$2870.81,49,$140669.69,Wedicare,A199921
T100001097,2013-06-01,$5320.04,88,$468163.52,Wedicare,A130021
T100001098,2013-06-01,$1813.65,30,$54409.5,Wedicare,A197721
T100001099,2013-06-01,$5623.92,96,$539896.32,Wedicare,A176121
T100001100,2013-06-01,$8584.61,142,$1219014.62,Wedicare,A141121
T100001101,2013-06-01,$9008.33,149,$1342241.17,Wedicare,A123521
T100001102,2013-06-01,$533.93,10,$5339.3,Wedicare,A157121
T100001103,2013-06-01,$1335.36,25,$33384,Wedicare,A176121
T100001104,2013-06-01,$533.93,10,$5339.3,Wedicare,A113321
T100001105,2013-06-01,$533.93,10,$5339.3,Wedicare,A197521
T100001106,2013-06-01,$513.6,12,$6163.2,Wedicare,A157121
T100001107,2013-06-01,$379.85,12,$4558.2,Wedicare,A123421
T100001108,2013-06-01,$348.82,11,$3837.02,Wedicare,A132021
T100001109,2013-06-01,$507.18,16,$8114.88,Wedicare,A199821
T100001110,2013-06-01,$960.86,18,$17295.48,Wedicare,A132821
T100001111,2013-06-01,$1013.29,32,$32425.28,Wedicare,A130221
T100001112,2013-06-01,$743.65,16,$11898.4,Tridesta,A104921
T100001113,2013-06-01,$4276.79,92,$393464.68,Tridesta,A199921
T100001114,2013-06-01,$836.74,18,$15061.32,Tridesta,A188621
T100001115,2013-06-01,$4323.87,93,$402119.91,Tridesta,A197521
T100001116,2013-06-01,$929.83,20,$18596.6,Tridesta,A165821
T100001117,2013-06-01,$1952.75,42,$82015.5,Tridesta,A119121
T100001118,2013-06-01,$1162.02,25,$29050.5,Tridesta,A113521
T100001119,2013-06-01,$4044.6,87,$351880.2,Tridesta,A157121
T100001120,2013-06-01,$2278.03,49,$111623.47,Tridesta,A136821
T100001121,2013-06-01,$854.93,1,$854.93,Samtan,A199921
T100001122,2013-06-01,$854.93,1,$854.93,Samtan,A189621
T100001123,2013-06-01,$854.93,1,$854.93,Samtan,A129421
