Transaction ID,Transaction Date,Price,Quantity,Revenue,Product,Customer ID
T100002954,2015-02-01,$269.64,12,$3235.68,Lomina,A130221
T100002955,2015-02-01,$471.87,21,$9909.27,Lomina,A117021
T100002956,2015-02-01,$530.72,26,$13798.72,Lomina,A103221
T100002957,2015-02-01,$612.04,30,$18361.2,Lomina,A131421
T100002958,2015-02-01,$612.04,30,$18361.2,Lomina,A161221
T100002959,2015-02-01,$786.45,35,$27525.75,Lomina,A181521
T100002960,2015-02-01,$1978.43,97,$191907.71,Lomina,A179321
T100002961,2015-02-01,$4671.62,229,$1069800.98,Lomina,A199821
T100002962,2015-02-01,$763.98,34,$25975.32,Lomina,A100021
T100002963,2015-02-01,$404.46,18,$7280.28,Lomina,A123921
T100002964,2015-02-01,$561.75,25,$14043.75,Lomina,A129421
T100002965,2015-02-01,$449.4,20,$8988,Lomina,A199821
T100002966,2015-02-01,$1572.9,70,$110103,Lomina,A141121
T100002967,2015-02-01,$359.52,16,$5752.32,Lomina,A181421
T100002968,2015-02-01,$1168.44,52,$60758.88,Lomina,A157121
T100002969,2015-02-01,$2358.28,39,$91972.92,Wedicare,A189621
T100002970,2015-02-01,$5139.21,85,$436832.85,Wedicare,A130021
T100002971,2015-02-01,$1571.83,26,$40867.58,Wedicare,A197721
T100002972,2015-02-01,$6590.13,109,$718324.17,Wedicare,A108821
T100002973,2015-02-01,$2116.46,35,$74076.1,Wedicare,A173121
T100002974,2015-02-01,$2176.38,36,$78349.68,Wedicare,A115521
T100002975,2015-02-01,$14059.8,240,$3374352,Wedicare,A140821
T100002976,2015-02-01,$9310.07,154,$1433750.78,Wedicare,A132021
T100002977,2015-02-01,$7254.6,120,$870552,Wedicare,A141121
T100002978,2015-02-01,$4335.64,74,$320837.36,Wedicare,A117021
T100002979,2015-02-01,$853.86,16,$13661.76,Wedicare,A176121
T100002980,2015-02-01,$556.4,13,$7233.2,Wedicare,A157121
T100002981,2015-02-01,$385.2,9,$3466.8,Wedicare,A140821
T100002982,2015-02-01,$428,10,$4280,Wedicare,A123521
T100002983,2015-02-01,$428,10,$4280,Wedicare,A132821
T100002984,2015-02-01,$513.6,12,$6163.2,Wedicare,A117021
T100002985,2015-02-01,$348.82,11,$3837.02,Wedicare,A197221
T100002986,2015-02-01,$316.72,10,$3167.2,Wedicare,A199921
T100002987,2015-02-01,$348.82,11,$3837.02,Wedicare,A155621
T100002988,2015-02-01,$411.95,13,$5355.35,Wedicare,A132721
T100002989,2015-02-01,$284.62,9,$2561.58,Wedicare,A163621
T100002990,2015-02-01,$348.82,11,$3837.02,Wedicare,A108821
T100002991,2015-02-01,$316.72,10,$3167.2,Wedicare,A115521
T100002992,2015-02-01,$570.31,18,$10265.58,Wedicare,A199821
T100002993,2015-02-01,$601.34,19,$11425.46,Wedicare,A130221
T100002994,2015-02-01,$633.44,20,$12668.8,Wedicare,A129421
T100002995,2015-02-01,$570.31,18,$10265.58,Wedicare,A132021
T100002996,2015-02-01,$633.44,20,$12668.8,Wedicare,A141121
T100002997,2015-02-01,$1762.29,33,$58155.57,Wedicare,A197521
T100002998,2015-02-01,$2482.4,58,$143979.2,Wedicare,A197521
T100002999,2015-02-01,$29049.43,490,$14234220.7,Wedicare,A123521
T100003000,2015-02-01,$1919.58,40,$76783.2,Tridesta,A120121
T100003001,2015-02-01,$1151.32,24,$27631.68,Tridesta,A123921
T100003002,2015-02-01,$911.64,19,$17321.16,Tridesta,A141121
T100003003,2015-02-01,$1535.45,32,$49134.4,Tridesta,A119121
T100003004,2015-02-01,$1872.5,39,$73027.5,Tridesta,A131421
T100003005,2015-02-01,$3742.86,78,$291943.08,Tridesta,A112321
T100003006,2015-02-01,$4702.65,98,$460859.7,Tridesta,A157121
T100003007,2015-02-01,$4030.69,84,$338577.96,Tridesta,A113521
T100003008,2015-02-01,$3935.46,82,$322707.72,Tridesta,A104921
T100003009,2015-02-01,$8734.41,182,$1589662.62,Tridesta,A129421
T100003010,2015-02-01,$854.93,1,$854.93,Samtan,A164921
T100003011,2015-02-01,$854.93,1,$854.93,Samtan,A112321
T100003012,2015-02-01,$854.93,1,$854.93,Samtan,A104921
T100003013,2015-02-01,$854.93,1,$854.93,Samtan,A107521
T100003014,2015-02-01,$854.93,1,$854.93,Samtan,A123921
T100003015,2015-02-01,$1709.86,2,$3419.72,Samtan,A103521
T100003016,2015-02-01,$854.93,1,$854.93,Samtan,A103121
T100003017,2015-02-01,$854.93,1,$854.93,Samtan,A121521
T100003018,2015-02-01,$854.93,1,$854.93,Samtan,A115521
T100003019,2015-02-01,$854.93,1,$854.93,Samtan,A199421
T100003020,2015-02-01,$854.93,1,$854.93,Samtan,A100321
T100003021,2015-02-01,$854.93,1,$854.93,Samtan,A122321
T100003022,2015-02-01,$1709.86,2,$3419.72,Samtan,A141121
T100003023,2015-02-01,$854.93,1,$854.93,Samtan,A130221
T100003024,2015-02-01,$854.93,1,$854.93,Samtan,A117021
T100003025,2015-02-01,$854.93,1,$854.93,Samtan,A181421
T100003026,2015-02-01,$854.93,1,$854.93,Samtan,A190121
T100003027,2015-02-01,$854.93,1,$854.93,Samtan,A157521
T100003028,2015-02-01,$854.93,1,$854.93,Samtan,A181521
T100003029,2015-02-01,$854.93,1,$854.93,Samtan,A131721
T100003030,2015-02-01,$854.93,1,$854.93,Samtan,A142221
T100003031,2015-02-01,$854.93,1,$854.93,Samtan,A194621
T100003032,2015-02-01,$12823.95,15,$192359.25,Samtan,A197521
T100003033,2015-02-01,$13678.88,16,$218862.08,Samtan,A157121
T100003034,2015-02-01,$17098.6,20,$341972,Samtan,A189621
T100003035,2015-02-01,$8549.3,10,$85493,Samtan,A199921
T100003036,2015-02-01,$1709.86,2,$3419.72,Samtan,A129421
T100003037,2015-02-01,$1709.86,2,$3419.72,Samtan,A176121
T100003038,2015-02-01,$1709.86,2,$3419.72,Samtan,A120221
T100003039,2015-02-01,$3419.72,4,$13678.88,Samtan,A173121
T100003040,2015-02-01,$1709.86,2,$3419.72,Samtan,A138521
T100003041,2015-02-01,$1709.86,2,$3419.72,Samtan,A190821
T100003042,2015-02-01,$1709.86,2,$3419.72,Samtan,A187221
T100003043,2015-02-01,$3419.72,4,$13678.88,Samtan,A198621
T100003044,2015-02-01,$3419.72,4,$13678.88,Samtan,A186921
T100003045,2015-02-01,$5984.51,7,$41891.57,Samtan,A100021
T100003046,2015-02-01,$3419.72,4,$13678.88,Samtan,A132821
T100003047,2015-02-01,$3419.72,4,$13678.88,Samtan,A130021
T100003048,2015-02-01,$5129.58,6,$30777.48,Samtan,A199821
T100003049,2015-02-01,$5129.58,6,$30777.48,Samtan,A155621
T100003050,2015-03-01,$673.03,33,$22209.99,Lomina,A199921
T100003051,2015-03-01,$754.35,37,$27910.95,Lomina,A197721
T100003052,2015-03-01,$632.37,31,$19603.47,Lomina,A181421
T100003053,2015-03-01,$178.69,1,$178.69,Lomina,A198621
T100003054,2015-03-01,$536.07,3,$1608.21,Lomina,A138521
T100003055,2015-03-01,$178.69,1,$178.69,Lomina,A130221
T100003056,2015-03-01,$424.79,1,$424.79,Lomina,A198621
T100003057,2015-03-01,$561.75,25,$14043.75,Lomina,A110721
T100003058,2015-03-01,$269.64,12,$3235.68,Lomina,A164921
T100003059,2015-03-01,$292.11,13,$3797.43,Lomina,A117821
T100003060,2015-03-01,$179.76,8,$1438.08,Lomina,A112321
T100003061,2015-03-01,$381.99,17,$6493.83,Lomina,A107521
T100003062,2015-03-01,$224.7,10,$2247,Lomina,A197221
T100003063,2015-03-01,$606.69,27,$16380.63,Lomina,A198121
T100003064,2015-03-01,$269.64,12,$3235.68,Lomina,A120521
T100003065,2015-03-01,$269.64,12,$3235.68,Lomina,A155621
T100003066,2015-03-01,$381.99,17,$6493.83,Lomina,A138321
T100003067,2015-03-01,$853.86,38,$32446.68,Lomina,A121521
T100003068,2015-03-01,$179.76,8,$1438.08,Lomina,A130521
T100003069,2015-03-01,$292.11,13,$3797.43,Lomina,A179321
T100003070,2015-03-01,$224.7,10,$2247,Lomina,A197521
T100003071,2015-03-01,$247.17,11,$2718.87,Lomina,A199821
T100003072,2015-03-01,$629.16,28,$17616.48,Lomina,A141121
T100003073,2015-03-01,$224.7,10,$2247,Lomina,A130221
T100003074,2015-03-01,$1168.44,52,$60758.88,Lomina,A164421
T100003075,2015-03-01,$224.7,10,$2247,Lomina,A132821
T100003076,2015-03-01,$775.75,38,$29478.5,Lomina,A161221
T100003077,2015-03-01,$713.69,35,$24979.15,Lomina,A113521
T100003078,2015-03-01,$536.07,3,$1608.21,Lomina,A194621
T100003079,2015-03-01,$747.93,1,$747.93,Lomina,A103221
T100003080,2015-03-01,$561.75,25,$14043.75,Lomina,A181521
T100003081,2015-03-01,$179.76,8,$1438.08,Lomina,A131421
T100003082,2015-03-01,$1285.07,63,$80959.41,Lomina,A100021
T100003083,2015-03-01,$1244.41,61,$75909.01,Lomina,A199821
T100003084,2015-03-01,$584.22,26,$15189.72,Lomina,A157121
T100003085,2015-03-01,$494.34,22,$10875.48,Lomina,A100021
T100003086,2015-03-01,$381.99,17,$6493.83,Lomina,A199921
T100003087,2015-03-01,$539.28,24,$12942.72,Lomina,A120221
T100003088,2015-03-01,$999.38,49,$48969.62,Lomina,A196021
T100003089,2015-03-01,$1325.73,65,$86172.45,Lomina,A131421
T100003090,2015-03-01,$404.46,18,$7280.28,Lomina,A119121
T100003091,2015-03-01,$696.57,31,$21593.67,Lomina,A123921
T100003092,2015-03-01,$786.45,35,$27525.75,Lomina,A129421
T100003093,2015-03-01,$651.63,29,$18897.27,Lomina,A181421
T100003094,2015-03-01,$4231.85,70,$296229.5,Wedicare,A100021
T100003095,2015-03-01,$1934.56,32,$61905.92,Wedicare,A129421
T100003096,2015-03-01,$7381.93,126,$930123.18,Wedicare,A176121
T100003097,2015-03-01,$1692.74,28,$47396.72,Wedicare,A173121
T100003098,2015-03-01,$1934.56,32,$61905.92,Wedicare,A115521
T100003099,2015-03-01,$3325.56,55,$182905.8,Wedicare,A130221
T100003100,2015-03-01,$3573.8,61,$218001.8,Wedicare,A117021
T100003101,2015-03-01,$480.43,9,$4323.87,Wedicare,A105221
T100003102,2015-03-01,$1281.86,24,$30764.64,Wedicare,A176121
T100003103,2015-03-01,$426.93,8,$3415.44,Wedicare,A130521
T100003104,2015-03-01,$587.43,11,$6461.73,Wedicare,A197521
T100003105,2015-03-01,$513.6,12,$6163.2,Wedicare,A157121
T100003106,2015-03-01,$385.2,9,$3466.8,Wedicare,A189621
T100003107,2015-03-01,$556.4,13,$7233.2,Wedicare,A122321
T100003108,2015-03-01,$428,10,$4280,Wedicare,A138521
T100003109,2015-03-01,$470.8,11,$5178.8,Wedicare,A132821
T100003110,2015-03-01,$379.85,12,$4558.2,Wedicare,A123421
T100003111,2015-03-01,$411.95,13,$5355.35,Wedicare,A197221
T100003112,2015-03-01,$411.95,13,$5355.35,Wedicare,A199921
T100003113,2015-03-01,$348.82,11,$3837.02,Wedicare,A132721
T100003114,2015-03-01,$284.62,9,$2561.58,Wedicare,A163621
T100003115,2015-03-01,$253.59,8,$2028.72,Wedicare,A115521
T100003116,2015-03-01,$507.18,16,$8114.88,Wedicare,A199821
T100003117,2015-03-01,$253.59,8,$2028.72,Wedicare,A141121
T100003118,2015-03-01,$665.54,21,$13976.34,Wedicare,A130221
T100003119,2015-03-01,$379.85,12,$4558.2,Wedicare,A181421
T100003120,2015-03-01,$470.8,11,$5178.8,Wedicare,A113521
T100003121,2015-03-01,$470.8,11,$5178.8,Wedicare,A139021
T100003122,2015-03-01,$4110.94,68,$279543.92,Wedicare,A157121
T100003123,2015-03-01,$8026.07,137,$1099571.59,Wedicare,A197521
T100003124,2015-03-01,$16262.93,269,$4374728.17,Wedicare,A141121
T100003125,2015-03-01,$9310.07,154,$1433750.78,Wedicare,A164421
T100003126,2015-03-01,$791.8,25,$19795,Wedicare,A129421
T100003127,2015-03-01,$538.21,17,$9149.57,Wedicare,A108821
T100003128,2015-03-01,$854.93,27,$23083.11,Wedicare,A132021
T100003129,2015-03-01,$32267.99,545,$17586054.55,Wedicare,A123521
T100003130,2015-03-01,$5350,125,$668750,Wedicare,A197521
T100003131,2015-03-01,$2400.01,50,$120000.5,Tridesta,A198621
T100003132,2015-03-01,$1151.32,24,$27631.68,Tridesta,A104921
T100003133,2015-03-01,$1007.94,21,$21166.74,Tridesta,A120121
T100003134,2015-03-01,$1056.09,22,$23233.98,Tridesta,A199921
T100003135,2015-03-01,$2303.71,48,$110578.08,Tridesta,A160821
T100003136,2015-03-01,$1199.47,25,$29986.75,Tridesta,A163621
T100003137,2015-03-01,$2064.03,43,$88753.29,Tridesta,A161421
T100003138,2015-03-01,$4991.55,104,$519121.2,Tridesta,A197521
T100003139,2015-03-01,$1728.05,36,$62209.8,Tridesta,A180821
T100003140,2015-03-01,$1247.62,26,$32438.12,Tridesta,A141121
T100003141,2015-03-01,$959.79,20,$19195.8,Tridesta,A130221
T100003142,2015-03-01,$768.26,16,$12292.16,Tridesta,A181521
T100003143,2015-03-01,$3263.5,68,$221918,Tridesta,A113521
T100003144,2015-03-01,$2015.88,42,$84666.96,Tridesta,A112321
T100003145,2015-03-01,$4798.95,100,$479895,Tridesta,A157121
T100003146,2015-03-01,$2687.84,56,$150519.04,Tridesta,A129421
T100003147,2015-03-01,$854.93,1,$854.93,Samtan,A164921
T100003148,2015-03-01,$854.93,1,$854.93,Samtan,A117821
T100003149,2015-03-01,$854.93,1,$854.93,Samtan,A112321
T100003150,2015-03-01,$854.93,1,$854.93,Samtan,A123421
T100003151,2015-03-01,$1709.86,2,$3419.72,Samtan,A197221
T100003152,2015-03-01,$854.93,1,$854.93,Samtan,A120521
T100003153,2015-03-01,$854.93,1,$854.93,Samtan,A174821
T100003154,2015-03-01,$854.93,1,$854.93,Samtan,A147921
T100003155,2015-03-01,$854.93,1,$854.93,Samtan,A197721
T100003156,2015-03-01,$2564.79,3,$7694.37,Samtan,A103121
T100003157,2015-03-01,$854.93,1,$854.93,Samtan,A173121
T100003158,2015-03-01,$854.93,1,$854.93,Samtan,A199421
T100003159,2015-03-01,$854.93,1,$854.93,Samtan,A122321
T100003160,2015-03-01,$854.93,1,$854.93,Samtan,A132021
T100003161,2015-03-01,$854.93,1,$854.93,Samtan,A138521
T100003162,2015-03-01,$1709.86,2,$3419.72,Samtan,A141121
T100003163,2015-03-01,$854.93,1,$854.93,Samtan,A117021
T100003164,2015-03-01,$854.93,1,$854.93,Samtan,A165421
T100003165,2015-03-01,$854.93,1,$854.93,Samtan,A190821
T100003166,2015-03-01,$854.93,1,$854.93,Samtan,A119121
T100003167,2015-03-01,$854.93,1,$854.93,Samtan,A113521
T100003168,2015-03-01,$854.93,1,$854.93,Samtan,A194621
T100003169,2015-03-01,$11114.09,13,$144483.17,Samtan,A157121
T100003170,2015-03-01,$11114.09,13,$144483.17,Samtan,A189621
T100003171,2015-03-01,$13678.88,16,$218862.08,Samtan,A130021
T100003172,2015-03-01,$14533.81,17,$247074.77,Samtan,A197521
T100003173,2015-03-01,$1709.86,2,$3419.72,Samtan,A198621
T100003174,2015-03-01,$1709.86,2,$3419.72,Samtan,A176121
T100003175,2015-03-01,$1709.86,2,$3419.72,Samtan,A121521
T100003176,2015-03-01,$1709.86,2,$3419.72,Samtan,A100321
T100003177,2015-03-01,$1709.86,2,$3419.72,Samtan,A132821
T100003178,2015-03-01,$2564.79,3,$7694.37,Samtan,A199921
T100003179,2015-03-01,$2564.79,3,$7694.37,Samtan,A129421
T100003180,2015-03-01,$2564.79,3,$7694.37,Samtan,A115521
T100003181,2015-03-01,$2564.79,3,$7694.37,Samtan,A180821
T100003182,2015-03-01,$2564.79,3,$7694.37,Samtan,A186921
T100003183,2015-03-01,$2564.79,3,$7694.37,Samtan,A187221
T100003184,2015-03-01,$3419.72,4,$13678.88,Samtan,A107521
T100003185,2015-03-01,$4274.65,5,$21373.25,Samtan,A100021
T100003186,2015-03-01,$4274.65,5,$21373.25,Samtan,A155621
T100003187,2015-03-01,$4274.65,5,$21373.25,Samtan,A199821
T100003188,2015-04-01,$979.05,48,$46994.4,Lomina,A199821
T100003189,2015-04-01,$1122.43,55,$61733.65,Lomina,A181421
T100003190,2015-04-01,$536.07,3,$1608.21,Lomina,A199921
T100003191,2015-04-01,$536.07,3,$1608.21,Lomina,A197721
T100003192,2015-04-01,$178.69,1,$178.69,Lomina,A120221
T100003193,2015-04-01,$178.69,1,$178.69,Lomina,A130221
T100003194,2015-04-01,$747.93,1,$747.93,Lomina,A120121
T100003195,2015-04-01,$516.81,23,$11886.63,Lomina,A110721
T100003196,2015-04-01,$471.87,21,$9909.27,Lomina,A107521
T100003197,2015-04-01,$494.34,22,$10875.48,Lomina,A197221
T100003198,2015-04-01,$224.7,10,$2247,Lomina,A120521
T100003199,2015-04-01,$539.28,24,$12942.72,Lomina,A138321
T100003200,2015-04-01,$179.76,8,$1438.08,Lomina,A197721
T100003201,2015-04-01,$651.63,29,$18897.27,Lomina,A121521
T100003202,2015-04-01,$247.17,11,$2718.87,Lomina,A197521
T100003203,2015-04-01,$269.64,12,$3235.68,Lomina,A130221
T100003204,2015-04-01,$713.69,35,$24979.15,Lomina,A103221
T100003205,2015-04-01,$591.71,29,$17159.59,Lomina,A161221
T100003206,2015-04-01,$179.76,8,$1438.08,Lomina,A119121
T100003207,2015-04-01,$1244.41,61,$75909.01,Lomina,A100021
T100003208,2015-04-01,$2182.8,107,$233559.6,Lomina,A179321
T100003209,2015-04-01,$714.76,4,$2859.04,Lomina,A157121
T100003210,2015-04-01,$426.93,19,$8111.67,Lomina,A117821
T100003211,2015-04-01,$426.93,19,$8111.67,Lomina,A112321
T100003212,2015-04-01,$786.45,35,$27525.75,Lomina,A157121
T100003213,2015-04-01,$359.52,16,$5752.32,Lomina,A198121
T100003214,2015-04-01,$426.93,19,$8111.67,Lomina,A123921
T100003215,2015-04-01,$921.27,41,$37772.07,Lomina,A141121
T100003216,2015-04-01,$426.93,19,$8111.67,Lomina,A181421
T100003217,2015-04-01,$1280.79,57,$73005.03,Lomina,A100021
T100003218,2015-04-01,$606.69,27,$16380.63,Lomina,A199921
T100003219,2015-04-01,$988.68,44,$43501.92,Lomina,A129421
